UTC DateTime,region,nuclear(GW),geothermal(GW),biomass(GW),coal(GW),wind(GW),solar(GW),hydro(GW),gas(GW),oil,unknown,hydro-discharge,battery_discharge,renewable_percentage,total_consumption(GW),breakdown estimated?,UTC time,UTC date,Carbon_Intensity(gCO2eq/kWh),intensity estimated?
7/16/2024 20:00,US-FLA-TEC,0,0,0,0,0,455,0,3142,0,18,0,0,13,3615,TRUE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-FLA-TEC,0,0,0,0,0,342,0,3204,0,20,0,0,10,3565,TRUE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-FLA-TEC,0,0,0,0,0,214,0,3214,0,22,0,0,6,3449,TRUE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-FLA-TEC,0,0,0,0,0,73,0,3191,0,24,0,0,2,3288,TRUE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-FLA-TEC,0,0,0,0,0,1,0,3107,0,29,0,0,0,3137,TRUE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-FLA-TEC,0,0,0,0,0,0,0,3033,0,28,0,0,0,3060,TRUE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-FLA-TEC,0,0,0,0,0,0,0,2900,0,25,0,0,0,2925,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-MIDW-AECI,30,0,0,1709,851,0,9,1334,0,0,0,0,22,3934,FALSE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-MIDW-AECI,33,0,0,1446,905,0,9,1328,0,0,0,0,25,3721,FALSE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-MIDW-AECI,39,0,0,1460,964,0,9,1341,0,0,0,0,26,3814,TRUE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-MIDW-AECI,43,0,0,1280,1029,0,8,1302,0,1,0,0,28,3662,TRUE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-MIDW-AECI,37,0,0,1172,943,0,6,1232,0,0,0,0,28,3391,TRUE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-MIDW-AECI,36,0,0,1098,952,0,6,1177,0,0,0,0,29,3270,TRUE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-MIDW-AECI,33,0,0,1011,972,0,6,1135,0,0,0,0,31,3158,TRUE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-MIDW-AECI,39,0,0,995,1029,0,9,1153,0,0,0,0,32,3227,TRUE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-MIDW-AECI,39,0,0,985,973,0,14,1209,0,0,0,0,31,3221,TRUE,11:00:00,7/14/2024,324,TRUE
7/14/2024 12:00,US-MIDW-AECI,31,0,0,1041,834,1,15,1241,0,0,0,0,27,3165,TRUE,12:00:00,7/14/2024,326,TRUE
7/14/2024 13:00,US-MIDW-AECI,29,0,0,1342,766,5,14,1251,0,0,0,0,23,3408,TRUE,13:00:00,7/14/2024,260,TRUE
7/14/2024 14:00,US-MIDW-AECI,31,0,0,1699,776,8,15,1413,0,0,0,0,20,3942,TRUE,14:00:00,7/14/2024,232,TRUE
7/14/2024 15:00,US-MIDW-AECI,35,0,0,1899,791,10,19,1584,0,0,0,0,19,4338,TRUE,15:00:00,7/14/2024,228,TRUE
7/14/2024 16:00,US-MIDW-AECI,36,0,0,1974,801,10,20,1687,0,0,0,0,18,4529,TRUE,16:00:00,7/14/2024,230,TRUE
7/14/2024 17:00,US-MIDW-AECI,37,0,0,2124,764,11,21,1803,0,0,0,0,17,4760,TRUE,17:00:00,7/14/2024,234,TRUE
7/14/2024 18:00,US-MIDW-AECI,33,0,0,2177,748,10,18,1815,0,0,0,0,16,4801,TRUE,18:00:00,7/14/2024,232,TRUE
7/14/2024 19:00,US-MIDW-AECI,29,0,0,2151,727,9,17,1809,0,0,0,0,16,4743,TRUE,19:00:00,7/14/2024,226,TRUE
7/14/2024 20:00,US-MIDW-AECI,27,0,0,2138,755,8,18,1806,0,0,0,0,16,4753,TRUE,20:00:00,7/14/2024,220,TRUE
7/14/2024 21:00,US-MIDW-AECI,25,0,0,2132,715,7,16,1862,0,0,0,0,16,4758,TRUE,21:00:00,7/14/2024,231,TRUE
7/14/2024 22:00,US-MIDW-AECI,22,0,0,2138,663,6,15,1881,0,0,0,0,14,4725,TRUE,22:00:00,7/14/2024,243,TRUE
7/14/2024 23:00,US-MIDW-AECI,23,0,0,2068,660,5,14,1891,0,0,0,0,15,4662,TRUE,23:00:00,7/14/2024,266,TRUE
7/15/2024 0:00,US-MIDW-AECI,24,0,0,2020,623,3,14,1800,0,0,0,0,14,4486,TRUE,0:00:00,7/15/2024,333,TRUE
7/15/2024 1:00,US-MIDW-AECI,26,0,0,1988,674,1,14,1697,0,0,0,0,16,4399,TRUE,1:00:00,7/15/2024,402,TRUE
7/15/2024 2:00,US-MIDW-AECI,33,0,0,2099,376,0,17,1602,0,0,0,0,10,4127,FALSE,2:00:00,7/15/2024,422,FALSE
7/15/2024 2:00,US-MIDW-AECI,33,0,0,2044,783,0,17,1666,0,0,0,0,18,4543,TRUE,2:00:00,7/15/2024,475,TRUE
7/15/2024 3:00,US-MIDW-AECI,35,0,0,2025,412,0,10,1386,0,0,0,0,11,3869,FALSE,3:00:00,7/15/2024,408,FALSE
7/15/2024 4:00,US-MIDW-AECI,35,0,0,1857,432,0,9,1340,0,0,0,0,12,3673,FALSE,4:00:00,7/15/2024,420,FALSE
7/15/2024 19:00,US-MIDW-AECI,15,0,0,1989,465,4,10,1708,0,0,0,0,11,4192,FALSE,19:00:00,7/15/2024,247,FALSE
7/15/2024 20:00,US-MIDW-AECI,15,0,0,2007,460,4,11,1720,2,0,0,0,11,4219,FALSE,20:00:00,7/15/2024,249,FALSE
7/15/2024 21:00,US-MIDW-AECI,17,0,0,2086,370,4,14,1731,2,0,0,0,9,4223,FALSE,21:00:00,7/15/2024,253,FALSE
7/15/2024 22:00,US-MIDW-AECI,20,0,0,2107,364,5,16,1773,2,0,0,0,9,4288,FALSE,22:00:00,7/15/2024,300,FALSE
7/15/2024 23:00,US-MIDW-AECI,24,0,0,2040,346,5,16,1810,2,0,0,0,9,4244,FALSE,23:00:00,7/15/2024,312,FALSE
7/16/2024 0:00,US-MIDW-AECI,25,0,0,2051,302,4,16,1826,1,0,0,0,8,4224,FALSE,0:00:00,7/16/2024,322,FALSE
7/16/2024 1:00,US-MIDW-AECI,31,0,0,2079,337,1,18,1851,1,1,0,0,8,4320,FALSE,1:00:00,7/16/2024,350,FALSE
7/16/2024 2:00,US-MIDW-AECI,38,0,0,2175,428,0,20,1681,1,0,0,0,10,4344,FALSE,2:00:00,7/16/2024,352,FALSE
7/16/2024 3:00,US-MIDW-AECI,45,0,0,2176,513,0,14,1488,1,1,0,0,12,4238,FALSE,3:00:00,7/16/2024,337,FALSE
7/16/2024 4:00,US-MIDW-AECI,46,0,0,2089,590,0,10,1417,1,1,0,0,14,4155,FALSE,4:00:00,7/16/2024,340,FALSE
7/16/2024 5:00,US-MIDW-AECI,38,0,0,2036,508,0,8,1346,1,0,0,0,13,3937,TRUE,5:00:00,7/16/2024,387,FALSE
7/16/2024 6:00,US-MIDW-AECI,40,0,0,1892,507,0,6,1327,1,1,0,0,14,3774,TRUE,6:00:00,7/16/2024,333,FALSE
7/16/2024 7:00,US-MIDW-AECI,41,0,0,1771,508,0,6,1348,1,1,0,0,14,3677,TRUE,7:00:00,7/16/2024,333,TRUE
7/16/2024 8:00,US-MIDW-AECI,41,0,0,1741,497,0,6,1274,1,1,0,0,14,3560,TRUE,8:00:00,7/16/2024,310,TRUE
7/16/2024 9:00,US-MIDW-AECI,36,0,0,1741,439,0,5,1272,1,0,0,0,13,3493,TRUE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-MIDW-AECI,31,0,0,1757,350,0,7,1277,2,1,0,0,10,3424,TRUE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-MIDW-AECI,20,0,0,1804,268,0,8,1239,1,0,0,0,8,3340,TRUE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-MIDW-AECI,15,0,0,1962,235,1,8,1233,1,0,0,0,7,3455,TRUE,12:00:00,7/16/2024,328,TRUE
7/16/2024 13:00,US-MIDW-AECI,23,0,0,2177,233,4,11,1362,5,0,0,0,7,3814,TRUE,13:00:00,7/16/2024,219,TRUE
7/16/2024 14:00,US-MIDW-AECI,26,0,0,2406,187,7,14,1496,6,0,0,0,5,4142,TRUE,14:00:00,7/16/2024,169,TRUE
7/16/2024 15:00,US-MIDW-AECI,21,0,0,2505,153,6,12,1527,8,0,0,0,4,4233,TRUE,15:00:00,7/16/2024,155,TRUE
7/16/2024 16:00,US-MIDW-AECI,18,0,0,2522,157,5,12,1584,5,0,0,0,4,4303,TRUE,16:00:00,7/16/2024,157,TRUE
7/16/2024 17:00,US-MIDW-AECI,14,0,0,2498,171,4,10,1609,9,0,0,0,4,4314,TRUE,17:00:00,7/16/2024,165,TRUE
7/16/2024 18:00,US-MIDW-AECI,12,0,0,2507,176,3,8,1631,10,0,0,0,4,4347,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 18:00,US-MIDW-AECI,12,0,0,2507,176,3,8,1633,10,0,0,0,4,4349,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 19:00,US-MIDW-AECI,2,0,0,2428,178,0,1,1550,8,0,0,0,4,4167,TRUE,19:00:00,7/16/2024,195,TRUE
7/16/2024 20:00,US-MIDW-AECI,2,0,0,2444,175,1,1,1575,7,0,0,0,4,4205,TRUE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-MIDW-AECI,6,0,0,2504,180,2,5,1624,7,0,0,0,4,4326,TRUE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-MIDW-AECI,15,0,0,2603,201,4,11,1709,5,0,0,0,5,4549,TRUE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-MIDW-AECI,19,0,0,2585,203,4,13,1749,7,0,0,0,5,4580,TRUE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-MIDW-AECI,22,0,0,2559,197,3,15,1703,6,0,0,0,5,4506,TRUE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-MIDW-AECI,25,0,0,2542,236,1,17,1647,6,0,0,0,6,4475,TRUE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-MIDW-AECI,25,0,0,2560,255,3,16,1567,7,0,0,0,6,4434,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-MIDW-LGEE,0,0,0,3309,0,0,12,882,0,0,0,0,0,4202,FALSE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-MIDW-LGEE,0,0,0,3028,0,0,12,821,0,0,0,0,0,3861,FALSE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-MIDW-LGEE,0,0,0,3028,0,0,12,821,0,0,0,0,0,3861,TRUE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-MIDW-LGEE,0,0,0,2826,0,0,12,820,0,0,0,0,0,3657,TRUE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-MIDW-LGEE,0,0,0,2694,0,0,11,812,0,0,0,0,0,3517,TRUE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-MIDW-LGEE,0,0,0,2623,0,0,12,786,0,0,0,0,0,3420,TRUE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-MIDW-LGEE,0,0,0,2582,0,0,11,748,0,0,0,0,0,3341,TRUE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-MIDW-LGEE,0,0,0,2582,0,0,12,723,0,0,0,0,0,3316,TRUE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-MIDW-LGEE,0,0,0,2603,0,1,11,789,0,0,0,0,0,3404,TRUE,11:00:00,7/14/2024,324,TRUE
7/14/2024 12:00,US-MIDW-LGEE,0,0,0,2819,0,5,11,827,0,0,0,0,0,3662,TRUE,12:00:00,7/14/2024,326,TRUE
7/14/2024 13:00,US-MIDW-LGEE,0,0,0,3177,0,10,11,829,0,0,0,0,1,4026,TRUE,13:00:00,7/14/2024,260,TRUE
7/14/2024 14:00,US-MIDW-LGEE,0,0,0,3544,0,13,11,823,0,0,0,0,1,4390,TRUE,14:00:00,7/14/2024,232,TRUE
7/14/2024 15:00,US-MIDW-LGEE,0,0,0,3909,0,16,11,851,0,0,0,0,1,4787,TRUE,15:00:00,7/14/2024,228,TRUE
7/14/2024 16:00,US-MIDW-LGEE,0,0,0,4125,0,17,11,957,0,0,0,0,1,5110,TRUE,16:00:00,7/14/2024,230,TRUE
7/14/2024 17:00,US-MIDW-LGEE,0,0,0,4204,0,17,11,1058,0,0,0,0,1,5290,TRUE,17:00:00,7/14/2024,234,TRUE
7/14/2024 18:00,US-MIDW-LGEE,0,0,0,4280,0,17,9,1137,0,0,0,0,0,5443,TRUE,18:00:00,7/14/2024,232,TRUE
7/14/2024 19:00,US-MIDW-LGEE,0,0,0,4388,0,17,7,1193,0,0,0,0,0,5605,TRUE,19:00:00,7/14/2024,226,TRUE
7/14/2024 20:00,US-MIDW-LGEE,0,0,0,4436,0,14,7,1238,0,0,0,0,0,5695,TRUE,20:00:00,7/14/2024,220,TRUE
7/14/2024 21:00,US-MIDW-LGEE,0,0,0,4378,0,11,8,1246,0,0,0,0,0,5642,TRUE,21:00:00,7/14/2024,231,TRUE
7/14/2024 22:00,US-MIDW-LGEE,0,0,0,4346,0,5,7,1225,0,0,0,0,0,5583,TRUE,22:00:00,7/14/2024,243,TRUE
7/14/2024 23:00,US-MIDW-LGEE,0,0,0,4355,0,2,8,1180,0,0,0,0,0,5546,TRUE,23:00:00,7/14/2024,266,TRUE
7/15/2024 0:00,US-MIDW-LGEE,0,0,0,4150,0,0,1,1303,0,0,0,0,0,5455,TRUE,0:00:00,7/15/2024,333,TRUE
7/15/2024 1:00,US-MIDW-LGEE,0,0,0,4069,0,0,0,1121,0,0,0,0,0,5190,TRUE,1:00:00,7/15/2024,402,TRUE
7/15/2024 2:00,US-MIDW-LGEE,0,0,0,4041,0,0,0,998,0,0,0,0,0,5039,FALSE,2:00:00,7/15/2024,422,FALSE
7/15/2024 2:00,US-MIDW-LGEE,0,0,0,3888,0,0,0,943,0,0,0,0,0,4832,TRUE,2:00:00,7/15/2024,475,TRUE
7/15/2024 3:00,US-MIDW-LGEE,0,0,0,3707,0,0,0,909,0,0,0,0,0,4616,FALSE,3:00:00,7/15/2024,408,FALSE
7/15/2024 4:00,US-MIDW-LGEE,0,0,0,3387,0,0,0,823,0,0,0,0,0,4210,FALSE,4:00:00,7/15/2024,420,FALSE
7/15/2024 19:00,US-MIDW-LGEE,0,0,0,4293,0,17,12,2359,9,0,0,0,0,6690,FALSE,19:00:00,7/15/2024,247,FALSE
7/15/2024 20:00,US-MIDW-LGEE,0,0,0,4015,0,13,12,2452,9,0,0,0,0,6502,FALSE,20:00:00,7/15/2024,249,FALSE
7/15/2024 21:00,US-MIDW-LGEE,0,0,0,3990,0,10,12,2488,9,0,0,0,0,6508,FALSE,21:00:00,7/15/2024,253,FALSE
7/15/2024 22:00,US-MIDW-LGEE,0,0,0,3998,0,6,11,2470,9,0,0,0,0,6494,FALSE,22:00:00,7/15/2024,300,FALSE
7/15/2024 23:00,US-MIDW-LGEE,0,0,0,3854,0,2,12,2458,9,0,0,0,0,6335,FALSE,23:00:00,7/15/2024,312,FALSE
7/16/2024 0:00,US-MIDW-LGEE,0,0,0,3732,0,0,12,2383,0,0,0,0,0,6127,FALSE,0:00:00,7/16/2024,322,FALSE
7/16/2024 1:00,US-MIDW-LGEE,0,0,0,3676,0,0,11,2032,0,0,0,0,0,5719,FALSE,1:00:00,7/16/2024,350,FALSE
7/16/2024 2:00,US-MIDW-LGEE,0,0,0,3613,0,0,12,1793,0,0,0,0,0,5418,FALSE,2:00:00,7/16/2024,352,FALSE
7/16/2024 3:00,US-MIDW-LGEE,0,0,0,3622,0,0,11,1473,0,0,0,0,0,5105,FALSE,3:00:00,7/16/2024,337,FALSE
7/16/2024 4:00,US-MIDW-LGEE,0,0,0,3482,0,0,12,1221,0,0,0,0,0,4716,FALSE,4:00:00,7/16/2024,340,FALSE
7/16/2024 5:00,US-MIDW-LGEE,0,0,0,3482,0,0,12,1221,0,0,0,0,0,4716,TRUE,5:00:00,7/16/2024,387,FALSE
7/16/2024 6:00,US-MIDW-LGEE,0,0,0,3341,0,0,12,1214,0,0,0,0,0,4567,TRUE,6:00:00,7/16/2024,333,FALSE
7/16/2024 7:00,US-MIDW-LGEE,0,0,0,3234,0,0,12,1204,0,0,0,0,0,4450,TRUE,7:00:00,7/16/2024,333,TRUE
7/16/2024 8:00,US-MIDW-LGEE,0,0,0,3187,0,0,12,1198,0,0,0,0,0,4396,TRUE,8:00:00,7/16/2024,310,TRUE
7/16/2024 9:00,US-MIDW-LGEE,0,0,0,3204,0,0,12,1202,0,0,0,0,0,4418,TRUE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-MIDW-LGEE,0,0,0,3293,0,0,12,1209,0,0,0,0,0,4513,TRUE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-MIDW-LGEE,0,0,0,3433,0,1,11,1249,0,0,0,0,0,4694,TRUE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-MIDW-LGEE,0,0,0,3645,0,4,14,1276,0,0,0,0,0,4939,TRUE,12:00:00,7/16/2024,328,TRUE
7/16/2024 13:00,US-MIDW-LGEE,0,0,0,3903,0,8,16,1292,0,0,0,0,0,5218,TRUE,13:00:00,7/16/2024,219,TRUE
